,id,age,sex,hhold,htype,wp,long,lat,RID
7121075,36081067100i2073,67,m,36081067100h579,0,36061009000w563,-73.8813212531154,40.7234898855083,696364
7121076,36081067100i940,53,m,36081067100h579,0,36103145804w916,-73.8813212531154,40.7234898855083,696364
7121077,36081067100i1056,43,f,36081067100h579,0,36081067100h579,-73.8813212531154,40.7234898855083,696364
5093605,36061017500i863,60,m,36061017500h1967,7,36061011900w2269,-73.97874457563971,40.790968484531604,1146946
11110840,34031246102i2744,6,m,34031246102h892,1,34031246202s2,-74.22520031635379,40.9540581251324,184643
11110841,34031246102i962,23,m,34031246102h892,1,34027041802w650,-74.22520031635379,40.9540581251324,184643
11110842,34031246102i1421,12,m,34031246102h892,1,34031246101s2,-74.22520031635379,40.9540581251324,184643
11110843,34031246102i1177,29,f,34031246102h892,1,34013010400w15,-74.22520031635379,40.9540581251324,184643
4053281,36059410800i4977,53,f,36059410800h1579,0,36081003300w417,-73.7028209929961,40.6544236683635,682214
4053282,36059410800i5046,37,m,36059410800h1579,0,36061012500w2122,-73.7028209929961,40.6544236683635,682214
4053283,36059410800i3363,20,m,36059410800h1579,0,36059518900w350,-73.7028209929961,40.6544236683635,682214
4053284,36059410800i3744,24,f,36059410800h1579,0,36061009200w2325,-73.7028209929961,40.6544236683635,682214
8601191,36119005800i3749,76,f,36119005800h1507,6,36119005800h1507,-73.7809628476261,40.9041294018395,534761
8601192,36119005800i2737,52,m,36119005800h1507,6,36119006500w349,-73.7809628476261,40.9041294018395,534761
8601193,36119005800i2733,55,m,36119005800h1507,6,36119002600w39,-73.7809628476261,40.9041294018395,534761
8601194,36119005800i3968,48,f,36119005800h1507,6,36119006000w362,-73.7809628476261,40.9041294018395,534761
8601195,36119005800i4089,54,m,36119005800h1507,6,36119005800h1507,-73.7809628476261,40.9041294018395,534761
8601196,36119005800i3565,68,m,36119005800h1507,6,36061002100w2469,-73.7809628476261,40.9041294018395,534761
9926164,34013016400i3325,15,m,34013016400h678,1,34023002805s0,-74.2253107578942,40.8262493911938,604850
9926165,34013016400i1068,27,m,34013016400h678,1,34013016400w43,-74.2253107578942,40.8262493911938,604850
9926166,34013016400i1317,34,f,34013016400h678,1,36061011300w778,-74.2253107578942,40.8262493911938,604850
9926167,34013016400i1587,2,f,34013016400h678,1,34013021100d1,-74.2253107578942,40.8262493911938,604850
9926168,34013016400i3610,20,f,34013016400h678,1,34013016400h678,-74.2253107578942,40.8262493911938,604850
10970249,34031180800i1763,40,m,34031180800h680,0,34031180800h680,-74.15372200884359,40.9267359912321,642405
10970250,34031180800i1359,29,f,34031180800h680,0,34031180800h680,-74.15372200884359,40.9267359912321,642405
10970251,34031180800i1018,24,m,34031180800h680,0,34031180800h680,-74.15372200884359,40.9267359912321,642405
5732749,36081001600i1676,47,m,36081001600h460,1,36081130100w36,-73.85571089978691,40.6899020489355,781745
5732750,36081001600i700,43,m,36081001600h460,1,36061008100w340,-73.85571089978691,40.6899020489355,781745
5732751,36081001600i1310,5,f,36081001600h460,1,36103170002s1,-73.85571089978691,40.6899020489355,781745
5732752,36081001600i868,48,f,36081001600h460,1,36061005400w816,-73.85571089978691,40.6899020489355,781745
5732753,36081001600i2632,19,f,36081001600h460,1,36081003300w767,-73.85571089978691,40.6899020489355,781745
3467571,36047086600i992,85,f,36047086600h612,4,36047086600h612,-73.9267020014133,40.6585686221313,661917
3467572,36047086600i2965,16,f,36047086600h612,4,36081046700s0,-73.9267020014133,40.6585686221313,661917
8790481,34003006300i5642,58,f,34003006300h3004,6,34003006201w60,-73.99498823782459,40.8103932227489,316675
8790482,34003006300i5655,65,f,34003006300h3004,6,34003052200w122,-73.99498823782459,40.8103932227489,316675
8790483,34003006300i6155,64,f,34003006300h3004,6,34017005200w73,-73.99498823782459,40.8103932227489,316675
8790484,34003006300i5652,49,f,34003006300h3004,6,34003006300h3004,-73.99498823782459,40.8103932227489,316675
8386133,36119001303i1526,24,m,36119001303h1419,1,36119013600w70,-73.89404578047571,40.9138841868261,541850
8386134,36119001303i2940,16,m,36119001303h1419,1,36005040900s5,-73.89404578047571,40.9138841868261,541850
8386135,36119001303i951,19,f,36119001303h1419,1,36119001303h1419,-73.89404578047571,40.9138841868261,541850
8936318,34003017400i617,36,f,34003017400h437,4,34003017400w131,-74.1128450345132,40.937629935546106,168020
8936319,34003017400i5280,41,m,34003017400h437,4,36061013500w338,-74.1128450345132,40.937629935546106,168020
8936320,34003017400i4539,67,f,34003017400h437,4,34003017400h437,-74.1128450345132,40.937629935546106,168020
8936321,34003017400i4344,71,f,34003017400h437,4,34017006100w9,-74.1128450345132,40.937629935546106,168020
9412849,34003060000i1071,14,f,34003060000h1055,3,34013012300s1,-74.0896911464505,40.856520607776204,312361
9412850,34003060000i806,40,m,34003060000h1055,3,34003031400w198,-74.0896911464505,40.856520607776204,312361
9412851,34003060000i1067,9,m,34003060000h1055,3,34039036800s4,-74.0896911464505,40.856520607776204,312361
1166535,36005040303i4306,33,f,36005040303h1063,1,36005019400w21,-73.8947041228924,40.870186460454605,66642
1166536,36005040303i1124,61,m,36005040303h1063,1,36005040303h1063,-73.8947041228924,40.870186460454605,66642
1166537,36005040303i1901,64,f,36005040303h1063,1,36061015700w125,-73.8947041228924,40.870186460454605,66642
401733,36005017300i2660,29,f,36005017300h1246,4,34017019900w907,-73.91746261576,40.826364150019,657105
401734,36005017300i4435,56,m,36005017300h1246,4,42011012103w,-73.91746261576,40.826364150019,657105
401735,36005017300i5725,18,m,36005017300h1246,4,36005017300h1246,-73.91746261576,40.826364150019,657105
401736,36005017300i5685,73,m,36005017300h1246,4,36061001501w583,-73.91746261576,40.826364150019,657105
401737,36005017300i5352,60,f,36005017300h1246,4,36005017300h1246,-73.91746261576,40.826364150019,657105
401738,36005017300i4779,24,m,36005017300h1246,4,36005017300h1246,-73.91746261576,40.826364150019,657105
10946223,34031180201i828,40,m,34031180201h792,1,34031246002w14,-74.1934740228586,40.92564276622,184204
10946224,34031180201i3428,56,m,34031180201h792,1,34031180201h792,-74.1934740228586,40.92564276622,184204
10946225,34031180201i1745,9,m,34031180201h792,1,34031133701s0,-74.1934740228586,40.92564276622,184204
10946226,34031180201i2484,32,m,34031180201h792,1,34013017301w28,-74.1934740228586,40.92564276622,184204
10946227,34031180201i1469,47,f,34031180201h792,1,34031182900w466,-74.1934740228586,40.92564276622,184204
10946228,34031180201i1751,13,m,34031180201h792,1,34031246101s0,-74.1934740228586,40.92564276622,184204
3542087,36047090800i2112,2,f,36047090800h1087,1,36081074100d1,-73.9046659569574,40.668769888347995,72808
3542088,36047090800i854,19,f,36047090800h1087,1,36047001100w3354,-73.9046659569574,40.668769888347995,72808
3542089,36047090800i924,24,m,36047090800h1087,1,36047090800h1087,-73.9046659569574,40.668769888347995,72808
6118445,36081018501i1292,22,m,36081018501h1015,1,36081018501h1015,-73.9204930074163,40.7389266993436,743115
6118446,36081018501i1580,22,f,36081018501h1015,1,36061013600w83,-73.9204930074163,40.7389266993436,743115
6118447,36081018501i2821,13,f,36081018501h1015,1,36081025100s1,-73.9204930074163,40.7389266993436,743115
6118448,36081018501i2818,0,f,36081018501h1015,1,36081031700d0,-73.9204930074163,40.7389266993436,743115
6118449,36081018501i2834,3,m,36081018501h1015,1,36081031700d0,-73.9204930074163,40.7389266993436,743115
9997722,34013018700i2953,23,f,34013018700h1807,1,34013018700h1807,-74.2409063745388,40.764339189607895,606946
9997723,34013018700i2055,27,m,34013018700h1807,1,34013018700h1807,-74.2409063745388,40.764339189607895,606946
9997724,34013018700i3624,0,f,34013018700h1807,1,34013018700h1807,-74.2409063745388,40.764339189607895,606946
3340648,36047078800i2136,29,f,36047078800h1065,0,36059520001w370,-73.94966792861129,40.63852145688,663562
3340649,36047078800i2977,13,f,36047078800h1065,0,36047080200s4,-73.94966792861129,40.63852145688,663562
3340650,36047078800i2307,62,f,36047078800h1065,0,36047078800h1065,-73.94966792861129,40.63852145688,663562
3340651,36047078800i2736,26,m,36047078800h1065,0,36047078800h1065,-73.94966792861129,40.63852145688,663562
3340652,36047078800i2339,40,m,36047078800h1065,0,36047078800h1065,-73.94966792861129,40.63852145688,663562
3340653,36047078800i1728,30,m,36047078800h1065,0,36047078800h1065,-73.94966792861129,40.63852145688,663562
418091,36005017701i2340,6,m,36005017701h971,1,36005000400s0,-73.9087053002033,40.833912521283004,763649
418092,36005017701i2949,31,m,36005017701h971,1,36005020400w51,-73.9087053002033,40.833912521283004,763649
418093,36005017701i3790,3,m,36005017701h971,1,36005000400d0,-73.9087053002033,40.833912521283004,763649
418094,36005017701i2015,45,f,36005017701h971,1,36005017701h971,-73.9087053002033,40.833912521283004,763649
418095,36005017701i3027,21,f,36005017701h971,1,36005017701h971,-73.9087053002033,40.833912521283004,763649
418096,36005017701i1184,51,m,36005017701h971,1,36005023200w168,-73.9087053002033,40.833912521283004,763649
8538879,36119004200i3302,50,f,36119004200h1918,0,36119004200h1918,-73.82818606473799,40.9222068893469,534174
8538880,36119004200i2952,47,m,36119004200h1918,0,36119004200h1918,-73.82818606473799,40.9222068893469,534174
1169395,36005040303i3403,29,f,36005040303h551,5,36005040303h551,-73.8944125246571,40.870693106705204,655712
1169396,36005040303i960,26,f,36005040303h551,5,36005040303h551,-73.8944125246571,40.870693106705204,655712
1169397,36005040303i1180,8,m,36005040303h551,5,36005000400s0,-73.8944125246571,40.870693106705204,655712
1169398,36005040303i3413,58,m,36005040303h551,5,36061011100w655,-73.8944125246571,40.870693106705204,655712
1169399,36005040303i4044,45,f,36005040303h551,5,09001010300w153,-73.8944125246571,40.870693106705204,655712
1169400,36005040303i3947,23,m,36005040303h551,5,36005040303h551,-73.8944125246571,40.870693106705204,655712
1169401,36005040303i3975,54,m,36005040303h551,5,36005040303h551,-73.8944125246571,40.870693106705204,655712
7438192,36081091601i1139,68,m,36081091601h949,1,36081091601h949,-73.9300931009208,40.5568380297132,693125
7438193,36081091601i1595,65,f,36081091601h949,1,36081091601h949,-73.9300931009208,40.5568380297132,693125
5137088,36061018100i6286,5,m,36061018100h2955,1,36061017700s1,-73.9665532005697,40.790754088670504,1253588
5137089,36061018100i6272,4,f,36061018100h2955,1,36061017700s1,-73.9665532005697,40.790754088670504,1253588
5137090,36061018100i3199,53,m,36061018100h2955,1,36061018100h2955,-73.9665532005697,40.790754088670504,1253588
5137091,36061018100i4377,45,f,36061018100h2955,1,36061018100h2955,-73.9665532005697,40.790754088670504,1253588
5137092,36061018100i6283,2,m,36061018100h2955,1,36061018100h2955,-73.9665532005697,40.790754088670504,1253588
5137093,36061018100i6279,3,m,36061018100h2955,1,36061018100h2955,-73.9665532005697,40.790754088670504,1253588
10339286,34017010600i1434,25,f,34017010600h1267,5,36061010400w1402,-74.1214769226953,40.6701290554519,329779
10339287,34017010600i5490,76,m,34017010600h1267,5,34017010700w235,-74.1214769226953,40.6701290554519,329779
10339288,34017010600i1166,2,f,34017010600h1267,5,34017011100d1,-74.1214769226953,40.6701290554519,329779
10339289,34017010600i1170,11,m,34017010600h1267,5,34017011100s0,-74.1214769226953,40.6701290554519,329779
10339290,34017010600i1173,6,f,34017010600h1267,5,34017011100s0,-74.1214769226953,40.6701290554519,329779
7393883,36081086300i3715,29,m,36081086300h2120,0,36005029600w322,-73.8182224345107,40.7595236916127,799690
7393884,36081086300i5824,58,f,36081086300h2120,0,36061004100w292,-73.8182224345107,40.7595236916127,799690
7393885,36081086300i3725,32,f,36081086300h2120,0,36081085500w17,-73.8182224345107,40.7595236916127,799690
5957188,36081011700i586,33,f,36081011700h579,5,36085023900w96,-73.911631549056,40.773716184372894,780611
5957189,36081011700i293,1,m,36081011700h579,5,36061019400d0,-73.911631549056,40.773716184372894,780611
5957190,36081011700i300,14,f,36081011700h579,5,36005005600s4,-73.911631549056,40.773716184372894,780611
6398092,36081029400i3971,6,m,36081029400h1677,1,36005000400s0,-73.781726603538,40.671268867445995,695790
6398093,36081029400i4524,15,f,36081029400h1677,1,36103146001s1,-73.781726603538,40.671268867445995,695790
6398094,36081029400i2298,30,m,36081029400h1677,1,36047000900w8948,-73.781726603538,40.671268867445995,695790
6398095,36081029400i3975,3,f,36081029400h1677,1,36005000400d0,-73.781726603538,40.671268867445995,695790
6398096,36081029400i3025,27,f,36081029400h1677,1,36081092900w154,-73.781726603538,40.671268867445995,695790
8916465,34003017100i6663,36,f,34003017100h1602,1,34003011300w98,-74.1084753429131,40.9405968434714,313904
8916466,34003017100i3166,57,m,34003017100h1602,1,34003016000w603,-74.1084753429131,40.9405968434714,313904
8916467,34003017100i3261,55,f,34003017100h1602,1,34003017100h1602,-74.1084753429131,40.9405968434714,313904
8916468,34003017100i5551,13,f,34003017100h1602,1,34003017400s2,-74.1084753429131,40.9405968434714,313904
8916469,34003017100i5559,16,f,34003017100h1602,1,34003001000s2,-74.1084753429131,40.9405968434714,313904
8916470,34003017100i5554,13,m,34003017100h1602,1,34003017400s2,-74.1084753429131,40.9405968434714,313904
10948051,34031180202i4306,18,f,34031180202h1173,1,34017001300w6,-74.1865108553636,40.9148651354646,759203
10948052,34031180202i6234,77,f,34031180202h1173,1,34031180202h1173,-74.1865108553636,40.9148651354646,759203
10948053,34031180202i1901,23,m,34031180202h1173,1,34003042302w1394,-74.1865108553636,40.9148651354646,759203
10948054,34031180202i2593,22,f,34031180202h1173,1,34031180202h1173,-74.1865108553636,40.9148651354646,759203
10948055,34031180202i3219,4,f,34031180202h1173,1,34031180100s5,-74.1865108553636,40.9148651354646,759203
1606138,36047010200i1007,14,f,36047010200h573,1,36047077200s4,-74.0140260127933,40.6381921963731,794319
1606139,36047010200i851,43,f,36047010200h573,1,36061004000w495,-74.0140260127933,40.6381921963731,794319
1606140,36047010200i690,37,m,36047010200h573,1,36047010200h573,-74.0140260127933,40.6381921963731,794319
1606141,36047010200i5263,10,f,36047010200h573,1,36081001800s0,-74.0140260127933,40.6381921963731,794319
1606142,36047010200i3318,44,f,36047010200h573,1,36047010200h573,-74.0140260127933,40.6381921963731,794319
1606143,36047010200i4497,9,m,36047010200h573,1,36081001800s0,-74.0140260127933,40.6381921963731,794319
1606144,36047010200i992,16,m,36047010200h573,1,36047077200s4,-74.0140260127933,40.6381921963731,794319
9643096,34013009000i1014,34,m,34013009000h724,0,34013009000h724,-74.1775842048697,40.75164719788629,608338
9643097,34013009000i1144,30,f,34013009000h724,0,36061009200w2242,-74.1775842048697,40.75164719788629,608338
9643098,34013009000i1469,39,f,34013009000h724,0,34031175302w34,-74.1775842048697,40.75164719788629,608338
9643099,34013009000i1698,72,f,34013009000h724,0,34017019900w639,-74.1775842048697,40.75164719788629,608338
7468068,36081093800i4702,69,f,36081093800h1425,4,36081093800h1425,-73.82813690075942,40.582407284526504,693659
7468069,36081093800i1883,57,f,36081093800h1425,4,36081093800h1425,-73.82813690075942,40.582407284526504,693659
8895036,34003015300i1343,13,m,34003015300h597,5,34003015200s0,-73.98953500274091,40.890921269642504,749493
8895037,34003015300i1341,1,f,34003015300h597,5,34003015400d4,-73.98953500274091,40.890921269642504,749493
8895038,34003015300i1342,17,m,34003015300h597,5,34003054100s1,-73.98953500274091,40.890921269642504,749493
8895039,34003015300i4494,16,m,34003015300h597,5,34003054100s1,-73.98953500274091,40.890921269642504,749493
8895040,34003015300i1101,34,f,34003015300h597,5,34003015300h597,-73.98953500274091,40.890921269642504,749493
8895041,34003015300i5048,47,m,34003015300h597,5,34003011300w143,-73.98953500274091,40.890921269642504,749493
8895042,34003015300i4780,49,f,34003015300h597,5,34003015300h597,-73.98953500274091,40.890921269642504,749493
4959836,36061015700i6193,8,m,36061015700h4223,1,36081005700s0,-73.9797204398926,40.777800884955795,1285709
4959837,36061015700i6190,2,f,36061015700h4223,1,36061014900d0,-73.9797204398926,40.777800884955795,1285709
4959838,36061015700i6179,14,f,36061015700h4223,1,36061015100s1,-73.9797204398926,40.777800884955795,1285709
4959839,36061015700i5354,26,f,36061015700h4223,1,34003045200w255,-73.9797204398926,40.777800884955795,1285709
4959840,36061015700i4461,24,m,36061015700h4223,1,36061009500w326,-73.9797204398926,40.777800884955795,1285709
4601178,36061009300i6314,49,f,36061009300h4364,0,36061005800w1149,-74.0026882509341,40.747930247488,684562
4601179,36061009300i5365,53,m,36061009300h4364,0,36061009300h4364,-74.0026882509341,40.747930247488,684562
8557265,36119004800i4253,63,f,36119004800h2248,0,36119004800w104,-73.8186980074027,40.9603120826495,788715
8557266,36119004800i3593,70,m,36119004800h2248,0,36119002201w52,-73.8186980074027,40.9603120826495,788715
