,id,age,sex,hhold,htype,wp,long,lat,RID
619855,36005022404i1494,32,m,36005022404h1199,1,36081062100w31,-73.8658458539973,40.8512708524994,655357
619856,36005022404i2018,32,f,36005022404h1199,1,36005022404h1199,-73.8658458539973,40.8512708524994,655357
11197148,34039031300i5554,33,f,34039031300h1008,2,34039031300h1008,-74.2007834674055,40.671632831352504,868372
11197149,34039031300i4904,46,f,34039031300h1008,2,34039031300h1008,-74.2007834674055,40.671632831352504,868372
11197150,34039031300i1038,46,m,34039031300h1008,2,34039031300h1008,-74.2007834674055,40.671632831352504,868372
11197151,34039031300i5041,26,m,34039031300h1008,2,34039031300h1008,-74.2007834674055,40.671632831352504,868372
3468350,36047086600i24,50,f,36047086600h86,9,36047086600h86,-73.9265638787252,40.652552251846,796740
9926320,34013016400i1170,51,m,34013016400h713,1,34013013400w251,-74.2110570735603,40.8402803586639,605660
9926321,34013016400i1371,58,f,34013016400h713,1,34017000800w5,-74.2110570735603,40.8402803586639,605660
9926322,34013016400i1932,15,f,34013016400h713,1,34023002805s0,-74.2110570735603,40.8402803586639,605660
4382201,36061005200i466,33,m,36061005200h593,7,36061007400w848,-73.9883829039532,40.738594066114004,774480
9530867,34013004300i1393,54,m,34013004300h836,6,34013004300h836,-74.2169532858441,40.721022472618706,603874
9530868,34013004300i1406,46,m,34013004300h836,6,34013004300h836,-74.2169532858441,40.721022472618706,603874
4414458,36061006100i1708,56,f,36061006100h1500,1,36061006100h1500,-73.9919392156242,40.7327227023992,961309
4414459,36061006100i770,17,m,36061006100h1500,1,36061005000s0,-73.9919392156242,40.7327227023992,961309
4414460,36061006100i1976,56,m,36061006100h1500,1,36061010400w2200,-73.9919392156242,40.7327227023992,961309
4414461,36061006100i783,16,m,36061006100h1500,1,36061005000s0,-73.9919392156242,40.7327227023992,961309
4414462,36061006100i836,17,m,36061006100h1500,1,36061005000s0,-73.9919392156242,40.7327227023992,961309
6803785,36081048900i656,51,m,36081048900h327,0,36081048900h327,-73.8936901914548,40.7374792308542,91278
6803786,36081048900i647,56,f,36081048900h327,0,36081099801w118,-73.8936901914548,40.7374792308542,91278
822776,36005027402i2717,86,f,36005027402h662,1,36005027402h662,-73.815096213792,40.8440937369116,654775
822777,36005027402i3051,34,m,36005027402h662,1,36005027402h662,-73.815096213792,40.8440937369116,654775
822778,36005027402i935,15,m,36005027402h662,1,36005001600s10,-73.815096213792,40.8440937369116,654775
822779,36005027402i921,14,m,36005027402h662,1,36005001600s10,-73.815096213792,40.8440937369116,654775
822780,36005027402i1023,15,m,36005027402h662,1,36005001600s10,-73.815096213792,40.8440937369116,654775
822781,36005027402i726,65,m,36005027402h662,1,36005027402h662,-73.815096213792,40.8440937369116,654775
822782,36005027402i889,17,f,36005027402h662,1,36005001600s10,-73.815096213792,40.8440937369116,654775
822783,36005027402i862,58,f,36005027402h662,1,36005027402h662,-73.815096213792,40.8440937369116,654775
10603381,34017017400i1870,46,m,34017017400h728,0,34017017400h728,-74.0360515797047,40.762071643538,1279559
10603382,34017017400i2392,25,m,34017017400h728,0,34003049002w165,-74.0360515797047,40.762071643538,1279559
10603383,34017017400i1181,37,m,34017017400h728,0,34027041802w610,-74.0360515797047,40.762071643538,1279559
10603384,34017017400i1402,40,f,34017017400h728,0,34017017400h728,-74.0360515797047,40.762071643538,1279559
5490881,36061024302i2711,65,m,36061024302h2483,0,36081019900w522,-73.93773083362909,40.8293503492855,1252283
5490882,36061024302i4791,73,f,36061024302h2483,0,36061003100w2403,-73.93773083362909,40.8293503492855,1252283
5649701,36061029300i1161,22,m,36061029300h1788,2,36047000900w2499,-73.9196739435732,40.867105483216896,450379
5649702,36061029300i7795,29,f,36061029300h1788,2,34003036100w878,-73.9196739435732,40.867105483216896,450379
5649703,36061029300i7491,2,m,36061029300h1788,2,36061029900d0,-73.9196739435732,40.867105483216896,450379
5649704,36061029300i8504,11,f,36061029300h1788,2,36061030900s1,-73.9196739435732,40.867105483216896,450379
4395818,36061005600i2492,30,f,36061005600h1723,6,36061009500w242,-73.9866034531437,40.7411493669375,798156
4395819,36061005600i2486,41,f,36061005600h1723,6,36061005600h1723,-73.9866034531437,40.7411493669375,798156
6586379,36081040700i5002,50,m,36081040700h1274,1,36081040700h1274,-73.8632237447635,40.747048527248104,775973
6586380,36081040700i4305,6,m,36081040700h1274,1,36071015006s0,-73.8632237447635,40.747048527248104,775973
6586381,36081040700i3837,23,m,36081040700h1274,1,36081040700h1274,-73.8632237447635,40.747048527248104,775973
6586382,36081040700i8246,29,f,36081040700h1274,1,36081040700h1274,-73.8632237447635,40.747048527248104,775973
6586383,36081040700i6022,57,f,36081040700h1274,1,36081040700h1274,-73.8632237447635,40.747048527248104,775973
6586384,36081040700i5881,29,m,36081040700h1274,1,36081040700h1274,-73.8632237447635,40.747048527248104,775973
6586385,36081040700i6995,4,f,36081040700h1274,1,36071015006s0,-73.8632237447635,40.747048527248104,775973
6586386,36081040700i2920,35,f,36081040700h1274,1,36081040700h1274,-73.8632237447635,40.747048527248104,775973
6586387,36081040700i7715,39,m,36081040700h1274,1,36081040700h1274,-73.8632237447635,40.747048527248104,775973
6586388,36081040700i4729,40,m,36081040700h1274,1,36081040700h1274,-73.8632237447635,40.747048527248104,775973
6586389,36081040700i5314,8,f,36081040700h1274,1,36071015006s0,-73.8632237447635,40.747048527248104,775973
6586390,36081040700i2226,32,m,36081040700h1274,1,36081040700h1274,-73.8632237447635,40.747048527248104,775973
8468826,36119002403i1033,55,m,36119002403h1083,3,36119002600w37,-73.8471002016137,40.9221362621604,544152
8468827,36119002403i5136,12,f,36119002403h1083,3,36119003700s1,-73.8471002016137,40.9221362621604,544152
8468828,36119002403i4969,17,f,36119002403h1083,3,36119002900s0,-73.8471002016137,40.9221362621604,544152
8468829,36119002403i1389,4,f,36119002403h1083,3,36119003400s0,-73.8471002016137,40.9221362621604,544152
2600690,36047042500i278,17,m,36047042500h183,5,36081017900s4,-73.9313781299745,40.701484467000604,664788
2600691,36047042500i267,17,f,36047042500h183,5,36081017900s4,-73.9313781299745,40.701484467000604,664788
2600692,36047042500i206,26,f,36047042500h183,5,36047042500h183,-73.9313781299745,40.701484467000604,664788
2600693,36047042500i275,6,f,36047042500h183,5,36081049302s2,-73.9313781299745,40.701484467000604,664788
2600694,36047042500i2527,21,f,36047042500h183,5,36047042500h183,-73.9313781299745,40.701484467000604,664788
9108010,34003029200i3317,7,f,34003029200h1383,1,34023002703s0,-74.04069026070809,40.8418944906596,311206
9108011,34003029200i2426,41,f,34003029200h1383,1,34003029200h1383,-74.04069026070809,40.8418944906596,311206
9108012,34003029200i5980,43,f,34003029200h1383,1,34027041802w705,-74.04069026070809,40.8418944906596,311206
9108013,34003029200i2060,40,m,34003029200h1383,1,09001021200w31,-74.04069026070809,40.8418944906596,311206
9108014,34003029200i5349,41,m,34003029200h1383,1,34003029200h1383,-74.04069026070809,40.8418944906596,311206
3298812,36047075800i618,79,f,36047075800h57,10,36047064800w6,-73.9510930109609,40.6150933940755,426235
8639407,36119006400i5076,84,f,36119006400h915,4,36119008500w420,-73.7900307362684,40.9187137085705,536758
8639408,36119006400i4173,34,f,36119006400h915,4,36119006400h915,-73.7900307362684,40.9187137085705,536758
8639409,36119006400i1734,75,f,36119006400h915,4,36119010300w74,-73.7900307362684,40.9187137085705,536758
8639410,36119006400i4804,12,m,36119006400h915,4,36119005702s0,-73.7900307362684,40.9187137085705,536758
8639411,36119006400i3885,24,f,36119006400h915,4,36119008602w827,-73.7900307362684,40.9187137085705,536758
4324704,36061004000i890,52,f,36061004000h565,9,36061005200w898,-73.9876920384965,40.7317713131093,1252475
9147733,34003031300i2137,53,f,34003031300h1232,1,36061010200w1642,-74.1353723211486,40.810458991979104,167916
9147734,34003031300i1715,53,m,34003031300h1232,1,34003036100w755,-74.1353723211486,40.810458991979104,167916
9147735,34003031300i3381,13,m,34003031300h1232,1,34013014600s1,-74.1353723211486,40.810458991979104,167916
9147736,34003031300i5142,52,m,34003031300h1232,1,34013013900w29,-74.1353723211486,40.810458991979104,167916
8932274,34003017300i2392,7,m,34003017300h809,1,34013020200s0,-74.1360019643588,40.9339509975745,595750
8932275,34003017300i2386,13,m,34003017300h809,1,34003022200s0,-74.1360019643588,40.9339509975745,595750
8932276,34003017300i1201,54,m,34003017300h809,1,34003017300h809,-74.1360019643588,40.9339509975745,595750
8932277,34003017300i5446,88,f,34003017300h809,1,34031246103w60,-74.1360019643588,40.9339509975745,595750
8932278,34003017300i1528,50,f,34003017300h809,1,36061020300w1254,-74.1360019643588,40.9339509975745,595750
8932279,34003017300i2388,15,f,34003017300h809,1,34013016500s1,-74.1360019643588,40.9339509975745,595750
8932280,34003017300i4740,56,m,34003017300h809,1,34003017300h809,-74.1360019643588,40.9339509975745,595750
1603029,36047010200i1890,33,m,36047010200h1030,0,36047010200h1030,-74.01091066483579,40.6390800907744,803145
1603030,36047010200i2118,33,f,36047010200h1030,0,36047000900w7801,-74.01091066483579,40.6390800907744,803145
1603031,36047010200i4273,16,m,36047010200h1030,0,36047003300s0,-74.01091066483579,40.6390800907744,803145
1603032,36047010200i3709,29,m,36047010200h1030,0,36047010200h1030,-74.01091066483579,40.6390800907744,803145
1603033,36047010200i3230,54,f,36047010200h1030,0,36047010200h1030,-74.01091066483579,40.6390800907744,803145
7370127,36081085500i5684,45,m,36081085500h1389,1,36047001800w569,-73.823658592321,40.759019187631296,800087
7370128,36081085500i1529,65,m,36081085500h1389,1,36061007800w175,-73.823658592321,40.759019187631296,800087
7370129,36081085500i5279,63,f,36081085500h1389,1,36081085500h1389,-73.823658592321,40.759019187631296,800087
7370130,36081085500i5188,73,m,36081085500h1389,1,36081085500h1389,-73.823658592321,40.759019187631296,800087
7370131,36081085500i5347,38,m,36081085500h1389,1,36081085500h1389,-73.823658592321,40.759019187631296,800087
7370132,36081085500i1996,70,f,36081085500h1389,1,36081085500h1389,-73.823658592321,40.759019187631296,800087
7561561,36081099802i1355,16,f,36081099802h1500,5,36081100802s2,-73.7606746620018,40.5948209032055,778870
7561562,36081099802i1342,15,m,36081099802h1500,5,36081100802s2,-73.7606746620018,40.5948209032055,778870
7561563,36081099802i5197,41,m,36081099802h1500,5,36081099802h1500,-73.7606746620018,40.5948209032055,778870
7561564,36081099802i1562,27,f,36081099802h1500,5,36081099802h1500,-73.7606746620018,40.5948209032055,778870
5382070,36061022500i266,57,m,36061022500h719,7,36061022500h719,-73.9545205523166,40.8245187361743,449154
3527447,36047089800i554,28,m,36047089800h484,1,36081071600w2729,-73.91506257861779,40.6638250919932,796746
3527448,36047089800i1108,10,m,36047089800h484,1,36081085500s0,-73.91506257861779,40.6638250919932,796746
3527449,36047089800i788,19,m,36047089800h484,1,36047089800h484,-73.91506257861779,40.6638250919932,796746
3527450,36047089800i814,18,f,36047089800h484,1,36047089800h484,-73.91506257861779,40.6638250919932,796746
3527451,36047089800i1757,74,f,36047089800h484,1,36047089800h484,-73.91506257861779,40.6638250919932,796746
5023038,36061016500i3237,60,m,36061016500h2415,0,36061016500h2415,-73.9726052236383,40.783288630224106,1252809
5023039,36061016500i3683,50,f,36061016500h2415,0,36061003900w788,-73.9726052236383,40.783288630224106,1252809
746931,36005025300i1251,29,m,36005025300h1351,1,36081033100w626,-73.9050466719749,40.8613170967039,657592
746932,36005025300i3051,12,f,36005025300h1351,1,36005023703s0,-73.9050466719749,40.8613170967039,657592
746933,36005025300i6136,30,m,36005025300h1351,1,09001042900w6,-73.9050466719749,40.8613170967039,657592
746934,36005025300i1689,18,f,36005025300h1351,1,36119010500w144,-73.9050466719749,40.8613170967039,657592
7122404,36081067700i1546,52,f,36081067700h336,1,36081003300w803,-73.8776281034933,40.717508005232894,472530
7122405,36081067700i1086,17,m,36081067700h336,1,36103147300s1,-73.8776281034933,40.717508005232894,472530
7122406,36081067700i960,16,f,36081067700h336,1,36103147300s1,-73.8776281034933,40.717508005232894,472530
7122407,36081067700i492,56,m,36081067700h336,1,36061007600w1466,-73.8776281034933,40.717508005232894,472530
7122408,36081067700i525,60,f,36081067700h336,1,36081067700h336,-73.8776281034933,40.717508005232894,472530
8786240,34003006300i2929,38,f,34003006300h1768,1,34003006300h1768,-73.9916669685888,40.812077212413705,31115
8786241,34003006300i2265,42,m,34003006300h1768,1,34017019800w354,-73.9916669685888,40.812077212413705,31115
8786242,34003006300i7755,49,m,34003006300h1768,1,34003006300h1768,-73.9916669685888,40.812077212413705,31115
8786243,34003006300i8089,25,m,34003006300h1768,1,34017014400w44,-73.9916669685888,40.812077212413705,31115
8786244,34003006300i4034,2,f,34003006300h1768,1,34003019303d0,-73.9916669685888,40.812077212413705,31115
8786245,34003006300i4037,3,f,34003006300h1768,1,34003019303d0,-73.9916669685888,40.812077212413705,31115
548894,36005021100i3859,49,f,36005021100h857,5,36047053800w332,-73.9228433923063,40.840630220223105,764344
548895,36005021100i1747,27,f,36005021100h857,5,36005021100h857,-73.9228433923063,40.840630220223105,764344
548896,36005021100i1918,17,m,36005021100h857,5,36005001600s10,-73.9228433923063,40.840630220223105,764344
548897,36005021100i3799,16,f,36005021100h857,5,36005001600s10,-73.9228433923063,40.840630220223105,764344
7405611,36081086900i1863,29,m,36081086900h525,0,36081086900h525,-73.8355545244264,40.7653220109966,467276
7405612,36081086900i957,53,f,36081086900h525,0,36081086900h525,-73.8355545244264,40.7653220109966,467276
7405613,36081086900i2000,74,f,36081086900h525,0,36081071600w2605,-73.8355545244264,40.7653220109966,467276
7405614,36081086900i2071,60,f,36081086900h525,0,36047000900w9836,-73.8355545244264,40.7653220109966,467276
7405615,36081086900i825,49,m,36081086900h525,0,36081025700w61,-73.8355545244264,40.7653220109966,467276
9928896,34013016500i306,43,f,34013016500h346,5,34013016800w472,-74.20356772389259,40.827008351225,322536
9928897,34013016500i12,5,f,34013016500h346,5,34003001000s1,-74.20356772389259,40.827008351225,322536
6407070,36081029700i714,23,m,36081029700h406,1,36081029700h406,-73.9061247376565,40.7602683051118,693098
6407071,36081029700i1638,75,m,36081029700h406,1,36059522000w57,-73.9061247376565,40.7602683051118,693098
6407072,36081029700i1556,42,f,36081029700h406,1,36081029700h406,-73.9061247376565,40.7602683051118,693098
6407073,36081029700i1665,13,m,36081029700h406,1,36081005700s1,-73.9061247376565,40.7602683051118,693098
6407074,36081029700i923,19,f,36081029700h406,1,36061000900w1154,-73.9061247376565,40.7602683051118,693098
6045503,36081015500i1331,51,m,36081015500h767,6,36061015300w539,-73.9169253270219,40.7601694829499,778647
6045504,36081015500i1339,64,m,36081015500h767,6,36001002100w,-73.9169253270219,40.7601694829499,778647
6045505,36081015500i1334,40,m,36081015500h767,6,36081015500h767,-73.9169253270219,40.7601694829499,778647
4525024,36061007800i7697,31,f,36061007800h4921,6,36061007800h4921,-73.9727120943834,40.745929378983,684204
4525025,36061007800i7698,31,f,36061007800h4921,6,36061005800w659,-73.9727120943834,40.745929378983,684204
7687850,36081116700i750,51,m,36081116700h437,0,36061010900w2290,-73.8085917370587,40.7611503846185,798480
7687851,36081116700i1560,34,f,36081116700h437,0,36081085300w157,-73.8085917370587,40.7611503846185,798480
7687852,36081116700i1471,59,f,36081116700h437,0,36081116700h437,-73.8085917370587,40.7611503846185,798480
7687853,36081116700i772,51,f,36081116700h437,0,36103124602w235,-73.8085917370587,40.7611503846185,798480
7798259,36081134700i6308,37,m,36081134700h3379,0,36081134700h3379,-73.7860016066419,40.735291435525205,90981
7798260,36081134700i6297,37,f,36081134700h3379,0,36081001900w748,-73.7860016066419,40.735291435525205,90981
7739914,36081122701i7735,27,m,36081122701h4043,0,36081122701h4043,-73.80704439164009,40.738199208216706,1160432
7739915,36081122701i7636,20,f,36081122701h4043,0,36081122701h4043,-73.80704439164009,40.738199208216706,1160432
3042123,36047056000i1011,10,m,36047056000h738,1,36047058200s0,-73.952541835007,40.6053657320327,805500
3042124,36047056000i2785,39,m,36047056000h738,1,36047055600w7,-73.952541835007,40.6053657320327,805500
3042125,36047056000i1026,11,m,36047056000h738,1,36047058200s0,-73.952541835007,40.6053657320327,805500
3042126,36047056000i1072,54,f,36047056000h738,1,36047056000h738,-73.952541835007,40.6053657320327,805500
3042127,36047056000i734,52,m,36047056000h738,1,36047056000h738,-73.952541835007,40.6053657320327,805500
3042128,36047056000i1027,14,m,36047056000h738,1,36047057800s1,-73.952541835007,40.6053657320327,805500
