Id,HmID,WrkID,Sex,Age,Grp
34003052100i6180,34003052100h2167,34003052100h2167,m,40,inGrp
34013002300i758,34013002300h465,34013002300h465,f,54,inGrp
34013002300i4242,34013002300h465,34031154001w119,f,74,inGrp
34013002300i782,34013002300h465,34013002300h465,m,10,inGrp
34013002300i3820,34013002300h465,34013002300h465,f,18,inGrp
34017014400i7369,34017014400h738,34017014400h738,m,83,inGrp
34017014400i1355,34017014400h738,36061022200w108,f,24,inGrp
34017014400i6106,34017014400h738,34017014400h738,m,72,inGrp
36047079601i2423,36047079601h1432,36047079601h1432,f,21,inGrp
36047079601i1590,36047079601h1432,36047079601h1432,m,24,inGrp
36047117602i2938,36047117602h744,36061006600w159,m,21,inGrp
36047117602i917,36047117602h744,36061005200w1262,m,76,inGrp
36047117602i2581,36047117602h744,36081086400s0,m,14,inGrp
36047117602i1106,36047117602h744,36047117602h744,f,83,inGrp
36119004100i2126,36119004100h1316,36119004100h1316,f,71,inGrp
36119004100i1803,36119004100h1316,36119004100h1316,m,77,inGrp
36119004100i3612,36119004100h1316,36119004100h1316,m,49,inGrp
36119004100i2831,36119004100h1316,36119004100h1316,f,67,inGrp
34031180100i1448,34031180100h1082,34031180100h1082,m,39,inGrp
34031180100i2379,34031180100h1082,34031180100h1082,m,4,inGrp
34031180100i2374,34031180100h1082,34013021602s1,f,16,inGrp
34031180100i1769,34031180100h1082,34031180100h1082,f,33,inGrp
36061007600i2048,36061007600h1142,36061007600h1142,m,2,inGrp
36061007600i1417,36061007600h1142,36061007600h1142,f,33,inGrp
36061007600i1422,36061007600h1142,36061007600h1142,f,26,inGrp
36119000600i1001,36119000600h1060,36119000803s3,m,17,inGrp
36119000600i5426,36119000600h1060,36119000600h1060,f,21,inGrp
36119000600i1280,36119000600h1060,36119000600h1060,f,57,inGrp
36119000600i6263,36119000600h1060,36119000401w282,f,61,inGrp
36119000600i5902,36119000600h1060,36119000600h1060,f,63,inGrp
36005004200i2703,36005004200h1407,36005004200h1407,f,63,inGrp
36005004200i6804,36005004200h1407,36005004200h1407,f,28,inGrp
36005004200i5780,36005004200h1407,36005000400s0,m,4,inGrp
36005004200i6447,36005004200h1407,36005004200h1407,m,29,inGrp
36047095000i1229,36047095000h675,36061006800w551,f,66,inGrp
36047095000i2899,36047095000h675,36061011900w1102,f,26,inGrp
36047095000i2102,36047095000h675,36081012602w10,m,42,inGrp
36047095000i827,36047095000h675,36047095000h675,m,79,inGrp
34013013500i1616,34013013500h741,34013015100s0,m,13,inGrp
34013013500i1610,34013013500h741,34013013500h741,m,14,inGrp
34013013500i1184,34013013500h741,34013013500h741,f,53,inGrp
34013013500i1595,34013013500h741,34013013500h741,f,10,inGrp
34013013500i1614,34013013500h741,34013013500h741,m,10,inGrp
34013013500i855,34013013500h741,36061011900w2298,m,64,inGrp
36081134700i2670,36081134700h1932,36005031000w111,f,30,inGrp
36081134700i2410,36081134700h1932,36081134700h1932,m,14,inGrp
36081134700i2389,36081134700h1932,36005000400s0,f,7,inGrp
36081134700i2393,36081134700h1932,36005000400s0,f,7,inGrp
36081134700i1978,36081134700h1932,36081134700h1932,m,37,inGrp
36081134700i8323,36081134700h1932,36047000900w9520,f,55,inGrp
34017010600i1038,34017010600h142,34017010600h142,f,67,inGrp
36081039900i2333,36081039900h808,36047049100w169,m,27,inGrp
36081039900i1702,36081039900h808,36081039900h808,f,51,inGrp
36081039900i2757,36081039900h808,36081039900h808,f,64,inGrp
36081039900i2832,36081039900h808,36081039900h808,m,26,inGrp
36081039900i1429,36081039900h808,36081039900h808,m,54,inGrp
36081018300i1594,36081018300h1308,36081018300h1308,f,49,inGrp
36081018300i5167,36081018300h1308,36061007400w696,f,32,inGrp
36081018300i1265,36081018300h1308,36061014500w936,m,50,inGrp
36081018300i1130,36081018300h1308,36081018300h1308,m,10,inGrp
36047092400i2641,36047092400h488,36047092400s3,m,5,inGrp
36047092400i1880,36047092400h488,36047039300s2,m,17,inGrp
36047092400i1040,36047092400h488,36061002100w2393,f,39,inGrp
36047076800i1103,36047076800h621,34039030500w22,f,26,inGrp
36047076800i981,36047076800h621,36047041000w34,m,36,inGrp
36047076800i1231,36047076800h621,36047084000s0,f,6,inGrp
36047076800i1230,36047076800h621,36047085600d1,f,3,inGrp
36047076800i1235,36047076800h621,36047084000s0,f,5,inGrp
36081000700i1646,36081000700h1267,36081046000w139,f,24,inGrp
36081000700i2888,36081000700h1267,36081000700h1267,f,15,inGrp
36081000700i1499,36081000700h1267,36081000700h1267,m,28,inGrp
36047018800i160,36047018800h250,36047018200s0,m,17,inGrp
36047018800i2080,36047018800h250,36047018800h250,f,46,inGrp
36047018800i2617,36047018800h250,36047025200d0,m,2,inGrp
36047018800i243,36047018800h250,36047018800h250,f,23,inGrp
34017014502i2898,34017014502h1733,36047003100w219,f,65,inGrp
34017014502i2623,34017014502h1733,34017014502h1733,m,68,inGrp
34017014502i2627,34017014502h1733,34017015600w103,m,72,inGrp
34017014502i3326,34017014502h1733,34003041301d0,m,2,inGrp
34017014502i2934,34017014502h1733,34017014502h1733,f,31,inGrp
36081071304i521,36081071304h630,36061005600w811,f,62,inGrp
36047058900i1660,36047058900h731,36061006700w138,m,68,inGrp
36047058900i1348,36047058900h731,36047004100w65,m,24,inGrp
36047058900i1350,36047058900h731,36061018900w79,m,31,inGrp
36047058900i1673,36047058900h731,36047058900h731,m,41,inGrp
34013015200i2708,34013015200h1562,34039033100w122,m,37,inGrp
34013015200i2726,34013015200h1562,34013015200h1562,m,33,inGrp
34013015200i3285,34013015200h1562,34013015200h1562,f,39,inGrp
34013015200i3441,34013015200h1562,34013015200h1562,f,72,inGrp
34013015200i3496,34013015200h1562,34013015200h1562,f,60,inGrp
36047092800i1620,36047092800h706,36081047000s0,m,4,inGrp
36047092800i2433,36047092800h706,36047092800h706,f,52,inGrp
36047092800i669,36047092800h706,36047092800h706,m,25,inGrp
36047092800i705,36047092800h706,36047000900w3284,f,18,inGrp
36047092800i1597,36047092800h706,36081047000s0,f,4,inGrp
36047057500i3250,36047057500h1857,36047057500h1857,f,28,inGrp
36047057500i3248,36047057500h1857,36119000702w75,f,37,inGrp
36047057500i3806,36047057500h1857,36047024200w32,m,61,inGrp
36005042000i2535,36005042000h1071,36005000400s0,f,6,inGrp
36005042000i3641,36005042000h1071,36005000400s0,m,6,inGrp
36005042000i1186,36005042000h1071,36005042000h1071,m,47,inGrp
36005042000i1833,36005042000h1071,36005042000h1071,f,50,inGrp
36047079801i2133,36047079801h1297,36047079801h1297,f,19,inGrp
36047079801i2809,36047079801h1297,36061010400w842,m,77,inGrp
36047079801i2136,36047079801h1297,36085018100w58,f,28,inGrp
36061028100i2179,36061028100h1224,36061015300w452,m,37,inGrp
36061028100i2188,36061028100h1224,36061028100h1224,m,25,inGrp
36061028100i2166,36061028100h1224,36061028100h1224,m,32,inGrp
34017014502i1495,34017014502h1180,34003013001w163,f,50,inGrp
34017014502i2860,34017014502h1180,34017014502h1180,m,50,inGrp
36047120000i1206,36047120000h546,36047024700w73,f,45,inGrp
36047120000i1460,36047120000h546,36047120000h546,m,41,inGrp
36047120000i785,36047120000h546,36061021200w109,m,55,inGrp
36047120000i1799,36047120000h546,36081049700w17,m,39,inGrp
34017016000i2600,34017016000h678,34017014400s0,f,15,inGrp
34017016000i1036,34017016000h678,34017016000h678,f,24,inGrp
34017016000i3247,34017016000h678,34003036100w849,f,33,inGrp
34017016000i1421,34017016000h678,34017014600s1,f,9,inGrp
34017016000i1409,34017016000h678,34017014800s1,f,12,inGrp
34017016000i1426,34017016000h678,34017014600s1,f,8,inGrp
34017016000i795,34017016000h678,34003015200w202,m,32,inGrp
36005025400i1402,36005025400h768,36005025400h768,f,78,inGrp
36005025400i1406,36005025400h768,36005026500w77,f,79,inGrp
36005025400i1906,36005025400h768,36119000101w38,f,43,inGrp
36081025302i1223,36081025302h630,36005018302s3,f,6,inGrp
36081025302i2243,36081025302h630,36081025302h630,f,37,inGrp
36081025302i2126,36081025302h630,36081025302h630,m,59,inGrp
36081025302i882,36081025302h630,36081025302h630,f,22,inGrp
36081025302i776,36081025302h630,36061014500w955,m,28,inGrp
36081025302i2837,36081025302h630,36081025302h630,f,41,inGrp
36047019400i3158,36047019400h822,36047019400h822,f,40,inGrp
36047019400i1442,36047019400h822,36061007400w1065,m,21,inGrp
36047019400i2483,36047019400h822,36061003300w2408,f,50,inGrp
36047019400i1516,36047019400h822,36047020300w89,f,23,inGrp
34017000500i2809,34017000500h1432,34031124500w198,f,54,inGrp
34017000500i2816,34017000500h1432,36061011401w540,f,45,inGrp
34017000500i3699,34017000500h1432,34003008000w195,m,52,inGrp
34017000500i2829,34017000500h1432,34031124402w269,f,52,inGrp
34017000500i2812,34017000500h1432,34017000500h1432,f,54,inGrp
36081027900i2343,36081027900h1413,36061011402w46,f,40,inGrp
36081027900i3492,36081027900h1413,36081027900h1413,m,5,inGrp
36081027900i1661,36081027900h1413,36005028800w31,m,35,inGrp
36081027900i3504,36081027900h1413,36005005100d6,f,1,inGrp
36081027900i4799,36081027900h1413,36081027900h1413,f,32,inGrp
36059405100i78,36059405100h245,36081060000w50,m,44,inGrp
34013007100i3245,34013007100h444,34013007100h444,f,42,inGrp
34013007100i333,34013007100h444,34013007100h444,m,37,inGrp
34013007100i2716,34013007100h444,34013007502w85,m,74,inGrp
34013007100i1118,34013007100h444,34013007100h444,f,8,inGrp
34013007100i1120,34013007100h444,34013007100h444,f,10,inGrp
34017007600i3219,34017007600h1903,34017007600h1903,f,33,inGrp
34017007600i2968,34017007600h1903,36061000700w3227,m,32,inGrp
34013011300i2489,34013011300h1086,34013011300h1086,m,16,inGrp
34013011300i2707,34013011300h1086,34013011300h1086,m,11,inGrp
34013011300i1259,34013011300h1086,34013011300h1086,m,52,inGrp
34013011300i2433,34013011300h1086,34013011300h1086,f,14,inGrp
34013011300i1981,34013011300h1086,34013011300h1086,f,58,inGrp
34013011300i2465,34013011300h1086,34013011300h1086,f,15,inGrp
34013011300i2603,34013011300h1086,34013011300h1086,m,32,inGrp
34013011300i2723,34013011300h1086,34013011300h1086,f,64,inGrp
34013011300i2483,34013011300h1086,34013011300h1086,f,15,inGrp
36047105804i370,36047105804h1186,36047105804h1186,m,45,inGrp
36059410700i5661,36059410700h2020,36047013800w35,f,54,inGrp
36059410700i4118,36059410700h2020,36059410700h2020,m,68,inGrp
36059410700i4235,36059410700h2020,36059410700h2020,f,67,inGrp
36059410700i5509,36059410700h2020,36059410700h2020,m,46,inGrp
36061002500i1529,36061002500h776,36061004100s0,f,12,inGrp
36061002500i4677,36061002500h776,36061002500h776,f,71,inGrp
36061002500i3201,36061002500h776,36061002500h776,f,2,inGrp
36061002500i1095,36061002500h776,36061002500h776,f,21,inGrp
36061002500i4823,36061002500h776,36061004100s0,m,13,inGrp
36061002500i1508,36061002500h776,36061002500h776,m,3,inGrp
36061002500i1501,36061002500h776,36061002500h776,m,1,inGrp
36047038800i3455,36047038800h1026,36047038800h1026,f,23,inGrp
36047038800i2020,36047038800h1026,36047038800h1026,f,65,inGrp
36047038800i3396,36047038800h1026,36047048500w58,f,57,inGrp
36047038800i1745,36047038800h1026,36061001300w571,m,77,inGrp
36081092800i2636,36081092800h501,36081092800h501,m,57,inGrp
36081092800i3075,36081092800h501,36081092800h501,m,56,inGrp
36081092800i1497,36081092800h501,36059410900s2,m,17,inGrp
36081092800i2635,36081092800h501,36081092800h501,f,19,inGrp
36081092800i736,36081092800h501,36081092800h501,m,63,inGrp
36081092800i876,36081092800h501,36081092800h501,f,61,inGrp
36061018000i154,36061018000h849,36061017000s2,f,14,inGrp
36061018000i887,36061018000h849,36061018000h849,f,24,inGrp
36061018000i6425,36061018000h849,36061018000w25,f,65,inGrp
34017010500i3799,34017010500h2024,34017003100w154,m,36,inGrp
34017010500i3803,34017010500h2024,34017010500h2024,m,43,inGrp
34017010500i4800,34017010500h2024,34017010500h2024,m,47,inGrp
34003051400i3520,34003051400h1648,34003012001w176,f,51,inGrp
34003051400i3452,34003051400h1648,34003023402w349,m,51,inGrp
34003051400i4872,34003051400h1648,34017014600w341,f,41,inGrp
36061016100i3556,36061016100h2396,36061016100d2,f,1,inGrp
36061016100i2596,36061016100h2396,36005033000w29,m,47,inGrp
36061016100i3039,36061016100h2396,36061016100h2396,f,45,inGrp
36005030900i1293,36005030900h1018,36005030900h1018,m,88,inGrp
36005030900i3874,36005030900h1018,36005030900h1018,m,2,inGrp
36005030900i1196,36005030900h1018,36005030900h1018,f,87,inGrp
34003028001i1697,34003028001h1033,34003028001h1033,m,40,inGrp
34003028001i1995,34003028001h1033,34003028001h1033,f,44,inGrp
34003028001i2893,34003028001h1033,34003028001s3,m,12,inGrp
34003028001i2889,34003028001h1033,34003028001d1,m,1,inGrp
34003028001i2887,34003028001h1033,34003015100s0,m,15,inGrp
36061024302i252,36061024302h320,36061025100w473,f,27,inGrp
36119004600i418,36119004600h540,36005046201s3,f,14,inGrp
36119004600i561,36119004600h540,36119004600h540,f,57,inGrp
34017001202i133,34017001202h168,34017001202h168,m,20,inGrp
36061016002i928,36061016002h792,36061004900w242,m,86,inGrp
36061016002i1747,36061016002h792,36061016002h792,f,75,inGrp
34031175500i5804,34031175500h872,34031175500h872,f,20,inGrp
34031175500i6669,34031175500h872,34031175500h872,f,39,inGrp
34031175500i6569,34031175500h872,34031175900w64,m,31,inGrp
34031175500i1831,34031175500h872,34031175703s5,f,6,inGrp
34031175500i6241,34031175500h872,34031175500h872,m,28,inGrp
34031175500i4962,34031175500h872,34031175500s1,f,13,inGrp
34031175500i442,34031175500h872,34031223802w724,m,46,inGrp
34031175500i6695,34031175500h872,34031175602w65,f,38,inGrp
36081079000i1285,36081079000h637,36081079000h637,f,36,inGrp
36081079000i1057,36081079000h637,36005009300w460,m,39,inGrp
36005007100i135,36005007100h112,36005007100h112,m,32,inGrp
36061004200i5032,36061004200h1616,36061005000s0,m,17,inGrp
36061004200i2683,36061004200h1616,36061004200h1616,f,42,inGrp
36061004200i2699,36061004200h1616,36061004200h1616,f,30,inGrp
36061004200i5094,36061004200h1616,36061005000s0,m,17,inGrp
36061004200i2712,36061004200h1616,36061004200h1616,f,37,inGrp
36081145101i1219,36081145101h290,36081145101h290,m,74,inGrp
36081145101i1038,36081145101h290,36081145101h290,m,69,inGrp
36081145101i383,36081145101h290,36061003100w2428,m,79,inGrp
36081145101i1332,36081145101h290,36081021400w102,f,57,inGrp
36081145101i523,36081145101h290,36081145101h290,f,73,inGrp
36047030800i836,36047030800h558,36047030800h558,m,74,inGrp
36047030800i1012,36047030800h558,36061012600w270,f,64,inGrp
36047030800i1557,36047030800h558,36047024600w8,m,54,inGrp
36081053900i1184,36081053900h681,36081053900h681,f,26,inGrp
36081053900i796,36081053900h681,36081053900h681,m,25,inGrp
36081053900i1707,36081053900h681,36081003300s3,m,12,inGrp
36081053900i1696,36081053900h681,36081053900h681,m,1,inGrp
36047098800i567,36047098800h343,36047098800d0,f,2,inGrp
36047098800i2201,36047098800h343,36047098800h343,f,51,inGrp
36047098800i2887,36047098800h343,36081041400w78,f,61,inGrp
36047098800i582,36047098800h343,36047100800s0,f,10,inGrp
36047098800i476,36047098800h343,36047098800h343,f,39,inGrp
36061013600i7891,36061013600h5760,36061013600h5760,f,59,inGrp
36061013600i10483,36061013600h5760,36061011800s4,f,15,inGrp
36061013600i6420,36061013600h5760,36061013600h5760,m,68,inGrp
36061013600i10661,36061013600h5760,36061011800s4,m,15,inGrp
36061013600i10584,36061013600h5760,36061011800s4,f,15,inGrp
36061013600i10674,36061013600h5760,36061011800s4,f,15,inGrp
36061019500i534,36061019500h1086,36061019500h1086,m,31,inGrp
36085010500i5018,36085010500h484,36085010500h484,m,53,inGrp
36085010500i187,36085010500h484,36085030302s0,m,11,inGrp
36085010500i4422,36085010500h484,36085010500h484,m,62,inGrp
36085010500i518,36085010500h484,36085010500h484,f,35,inGrp
34013007800i3064,34013007800h1066,34013007800h1066,f,31,inGrp
34013007800i3328,34013007800h1066,34013007800h1066,m,70,inGrp
34013007800i2871,34013007800h1066,34013008100d1,m,3,inGrp
34013007800i1975,34013007800h1066,34013007800h1066,m,35,inGrp
34013007800i1968,34013007800h1066,34013007800h1066,m,34,inGrp
36081024500i3626,36081024500h2043,36081024500h2043,m,46,inGrp
36081024500i3617,36081024500h2043,36081024500h2043,m,41,inGrp
36061013000i3695,36061013000h2026,36061010400w1868,m,44,inGrp
36061013000i3675,36061013000h2026,36061013000h2026,m,34,inGrp
36081028400i529,36081028400h30,36081028400h30,f,84,inGrp
34031175500i1859,34031175500h1291,34003052100w386,m,21,inGrp
34031175500i3276,34031175500h1291,34031124900s0,m,4,inGrp
34031175500i2810,34031175500h1291,34031183200w788,f,23,inGrp
34013002202i2159,34013002202h824,34013002202h824,f,16,inGrp
34013002202i2165,34013002202h824,34013012300d3,m,0,inGrp
34013002202i2757,34013002202h824,34039039800w705,f,69,inGrp
34013002202i2161,34013002202h824,34013002202h824,m,16,inGrp
34013002202i2978,34013002202h824,34013002202h824,f,57,inGrp
34013002202i2790,34013002202h824,34013010500w3,m,53,inGrp
34013002202i1139,34013002202h824,36059411200w283,m,24,inGrp
34013002202i2702,34013002202h824,34013019200s0,m,13,inGrp
34013002202i1530,34013002202h824,34013002202h824,f,19,inGrp
36061027300i2929,36061027300h1968,36061027300h1968,f,51,inGrp
36061027300i2392,36061027300h1968,36061027300h1968,m,60,inGrp
36061027300i4724,36061027300h1968,36061027100s3,f,8,inGrp
36047040000i2762,36047040000h359,36047040000h359,m,55,inGrp
36047040000i346,36047040000h359,36047043200w20,f,64,inGrp
36047117202i2469,36047117202h871,36047118201s0,f,4,inGrp
36047117202i1251,36047117202h871,36047037500w32,m,49,inGrp
36047117202i1781,36047117202h871,36047117202h871,f,42,inGrp
36061018700i7667,36061018700h2945,36061017700s1,m,4,inGrp
36061018700i4667,36061018700h2945,36061018700h2945,f,47,inGrp
36061018700i7676,36061018700h2945,36061017700s1,m,8,inGrp
36061018700i4318,36061018700h2945,36061018700h2945,m,47,inGrp
36047040900i1415,36047040900h722,36047040900h722,f,56,inGrp
36047040900i3421,36047040900h722,36081018900s2,m,15,inGrp
36047040900i628,36047040900h722,36081055900w31,m,56,inGrp
36047040900i3545,36047040900h722,36081055700s0,m,5,inGrp
36047040900i3446,36047040900h722,36047043700d0,f,3,inGrp
36047040900i1646,36047040900h722,36081055300s0,m,12,inGrp
36005013200i5065,36005013200h1197,36005013200h1197,m,47,inGrp
36005013200i1384,36005013200h1197,36005013200h1197,m,59,inGrp
36005013200i1942,36005013200h1197,36005013200h1197,f,64,inGrp
36047086200i1636,36047086200h1023,36047021800w39,m,53,inGrp
36047086200i1639,36047086200h1023,36047086200h1023,m,51,inGrp
36047086200i2346,36047086200h1023,36047024200w52,f,35,inGrp
36047086200i1633,36047086200h1023,36047086200h1023,m,50,inGrp
36047086200i1958,36047086200h1023,36047086200h1023,m,36,inGrp
36047086200i2444,36047086200h1023,36047000900w12107,f,81,inGrp
36081028700i952,36081028700h1312,36061014500w1085,m,44,inGrp
36081028700i1255,36081028700h1312,36081028700h1312,m,4,inGrp
34017010200i1317,34017010200h809,36061004700w245,m,39,inGrp
34017010200i2082,34017010200h809,34017010600s1,f,16,inGrp
34017010200i2720,34017010200h809,34017010700w304,m,32,inGrp
34017010200i2087,34017010200h809,34017010500s0,m,8,inGrp
34017010200i1443,34017010200h809,34003012001w598,f,41,inGrp
